__fact_key__,institution,period,publisher,journal_full_title,doi,is_hybrid,country,euro
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-42737-2,FALSE,FRA,1490
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.00723,FALSE,FRA,1917.5
INSERM,INSERM,2019,Elsevier BV,EBioMedicine,10.1016/j.ebiom.2018.10.031,FALSE,FRA,4200
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2019.02217,FALSE,FRA,2950
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.01830,FALSE,FRA,2065
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-54826-3,FALSE,FRA,1490
INSERM,INSERM,2019,Wiley-Blackwell,"Alzheimer's & Dementia Diagnosis, Assessment & Disease Monitoring",10.1016/j.dadm.2018.12.009,FALSE,FRA,1720
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Psychology,10.3389/fpsyg.2019.00241,FALSE,FRA,2655
INSERM,INSERM,2019,Elsevier BV,NeuroImage Clinical,10.1016/j.nicl.2019.101731,FALSE,FRA,1510
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Psychology,10.3389/fpsyg.2019.01513,FALSE,FRA,2044.35
INSERM,INSERM,2019,Elsevier BV,Brain and Cognition,10.1016/j.bandc.2019.103588,TRUE,FRA,1810
INSERM,INSERM,2019,BMJ,BMJ Open,10.1136/bmjopen-2019-032265,FALSE,FRA,675
INSERM,INSERM,2019,Springer Nature,BMC Cancer,10.1186/s12885-019-5836-5,FALSE,FRA,2029.8
INSERM,INSERM,2019,Hindawi Publishing Corporation,Oxidative Medicine and Cellular Longevity,10.1155/2019/8438650,FALSE,FRA,2100
INSERM,INSERM,2019,Springer Nature,Cell Death and Disease,10.1038/s41419-019-1857-x,FALSE,FRA,2990
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20215499,FALSE,FRA,1469.13
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-55727-1,FALSE,FRA,1490
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0190400,FALSE,FRA,1495
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-39739-5,FALSE,FRA,1490
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-47187-4,FALSE,FRA,1490
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0220174,FALSE,FRA,1595
INSERM,INSERM,2019,Ferrata Storti Foundation (Haematologica),Haematologica,10.3324/haematol.2018.190959,FALSE,FRA,300
INSERM,INSERM,2019,Wiley-Blackwell,Cancer Medicine,10.1002/cam4.2007,FALSE,FRA,1661
INSERM,INSERM,2019,Wiley-Blackwell,"Alzheimer's & Dementia Diagnosis, Assessment & Disease Monitoring",10.1016/j.dadm.2019.01.001,FALSE,FRA,860
INSERM,INSERM,2019,Wiley-Blackwell,Obesity,10.1002/oby.22465,TRUE,FRA,3665
INSERM,INSERM,2019,Springer Nature,Cell Death and Disease,10.1038/s41419-019-1464-x,FALSE,FRA,2990
INSERM,INSERM,2019,S. Karger AG,Neuroendocrinology,10.1159/000500689,TRUE,FRA,3000
INSERM,INSERM,2019,Ferrata Storti Foundation (Haematologica),Haematologica,10.3324/haematol.2018.208801,FALSE,FRA,1602
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Endocrinology,10.3389/fendo.2019.00876,FALSE,FRA,2950
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-43328-x,FALSE,FRA,1490
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.01081,FALSE,FRA,2950
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2019.00164,FALSE,FRA,2950
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2019.00637,FALSE,FRA,2950
INSERM,INSERM,2019,Springer Nature,Acta Neuropathologica Communications,10.1186/s40478-019-0807-2,FALSE,FRA,1870
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2019.00948,FALSE,FRA,2950
INSERM,INSERM,2019,Springer Nature,Cellular and Molecular Life Sciences,10.1007/s00018-019-03248-5,TRUE,FRA,2990
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-40738-9,FALSE,FRA,1490
INSERM,INSERM,2019,Elsevier BV,Stem Cell Reports,10.1016/j.stemcr.2019.05.013,FALSE,FRA,3280
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Neurology,10.3389/fneur.2019.00108,FALSE,FRA,1490
INSERM,INSERM,2019,Elsevier BV,Current Biology,10.1016/j.cub.2019.10.043,TRUE,FRA,4480
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-51785-7,FALSE,FRA,1490
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-55388-0,FALSE,FRA,1490
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2019.00573,FALSE,FRA,2950
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8091079,FALSE,FRA,901.31
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11071039,FALSE,FRA,1624.39
INSERM,INSERM,2019,Springer Nature,Oncogene,10.1038/s41388-019-0694-9,TRUE,FRA,2700
INSERM,INSERM,2019,IOP Publishing,Journal of Radiological Protection,10.1088/1361-6498/aaf4e9,TRUE,FRA,2250
INSERM,INSERM,2019,Wiley-Blackwell,Evolutionary Applications,10.1111/eva.12781,FALSE,FRA,1831
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Pharmacology,10.3389/fphar.2019.00524,FALSE,FRA,405
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11070905,FALSE,FRA,1802
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.02155,FALSE,FRA,2950
INSERM,INSERM,2019,Springer Nature,Cell Death and Disease,10.1038/s41419-019-2116-x,FALSE,FRA,2990
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-53528-0,FALSE,FRA,1192
INSERM,INSERM,2019,Springer Nature,Nature Communications,10.1038/s41467-019-08938-z,FALSE,FRA,4290
INSERM,INSERM,2019,Hindawi Publishing Corporation,Stem Cells International,10.1155/2019/9323864,FALSE,FRA,1850
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Physiology,10.3389/fphys.2019.01370,FALSE,FRA,2950
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8010033,FALSE,FRA,1468.68
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8111394,FALSE,FRA,1632.37
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Pharmacology,10.3389/fphar.2019.00133,FALSE,FRA,2655
INSERM,INSERM,2019,American Society for Microbiology,Microbiology Resource Announcements,10.1128/mra.01063-19,FALSE,FRA,1000
INSERM,INSERM,2019,American Association for the Advancement of Science (AAAS),Science Advances,10.1126/sciadv.aaw3702,FALSE,FRA,4500
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cellular and Infection Microbiology,10.3389/fcimb.2019.00363,FALSE,FRA,120.86
INSERM,INSERM,2019,MDPI AG,Viruses,10.3390/v11111017,FALSE,FRA,1215.21
INSERM,INSERM,2019,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gkz728,FALSE,FRA,3339.5
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS Pathogens,10.1371/journal.ppat.1007589,FALSE,FRA,2350
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS Pathogens,10.1371/journal.ppat.1008093,FALSE,FRA,2105.6
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-40941-8,FALSE,FRA,1490
INSERM,INSERM,2019,Springer Nature,Nature Communications,10.1038/s41467-019-10117-z,FALSE,FRA,4290
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-52975-z,FALSE,FRA,1490
INSERM,INSERM,2019,EMBO,EMBO Molecular Medicine,10.15252/emmm.201910547,FALSE,FRA,3300
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0208612,FALSE,FRA,1495
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS Biology,10.1371/journal.pbio.2006211,FALSE,FRA,2900
INSERM,INSERM,2019,Society for Neuroscience,eNeuro,10.1523/eneuro.0021-19.2019,FALSE,FRA,1465
INSERM,INSERM,2019,Springer Nature,Nature Communications,10.1038/s41467-019-11347-x,FALSE,FRA,5148
INSERM,INSERM,2019,Informa UK Limited,Cell Cycle,10.1080/15384101.2019.1656475,TRUE,FRA,2840
INSERM,INSERM,2019,Elsevier BV,The Lancet Planetary Health,10.1016/s2542-5196(19)30010-5,FALSE,FRA,3018.5
INSERM,INSERM,2019,MDPI AG,International Journal of Environmental Research and Public Health,10.3390/ijerph16203888,FALSE,FRA,1659.02
INSERM,INSERM,2019,The Company of Biologists,Biology Open,10.1242/bio.038620,FALSE,FRA,1200
INSERM,INSERM,2019,Oxford University Press (OUP),Biology Methods and Protocols,10.1093/biomethods/bpz006,FALSE,FRA,683
INSERM,INSERM,2019,Society for Neuroscience,eNeuro,10.1523/eneuro.0171-19.2019,FALSE,FRA,975
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Neurology,10.3389/fneur.2019.01263,FALSE,FRA,2950
INSERM,INSERM,2019,Springer Nature,Acta Neuropathologica Communications,10.1186/s40478-019-0693-7,FALSE,FRA,1925
INSERM,INSERM,2019,Ovid Technologies (Wolters Kluwer Health),Neurology Neuroimmunology & Neuroinflammation,10.1212/nxi.0000000000000604,FALSE,FRA,3295
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11020179,FALSE,FRA,1588.59
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11040559,FALSE,FRA,1601.77
INSERM,INSERM,2019,Ivyspring International Publisher,International Journal of Medical Sciences,10.7150/ijms.20508,FALSE,FRA,2800
INSERM,INSERM,2019,Elsevier BV,Translational Oncology,10.1016/j.tranon.2019.07.015,FALSE,FRA,1980
INSERM,INSERM,2019,Springer Nature,BMC Anesthesiology,10.1186/s12871-019-0782-y,FALSE,FRA,1800
INSERM,INSERM,2019,MyJove Corporation,Journal of Visualized Experiments,10.3791/60461,TRUE,FRA,4200
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20215339,FALSE,FRA,1473.11
INSERM,INSERM,2019,Elsevier BV,Stem Cell Reports,10.1016/j.stemcr.2019.04.001,FALSE,FRA,2848.35
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20102542,FALSE,FRA,1595.29
INSERM,INSERM,2019,Springer Nature,Acta Neuropathologica Communications,10.1186/s40478-019-0740-4,FALSE,FRA,1589.5
INSERM,INSERM,2019,Elsevier BV,Stem Cell Research,10.1016/j.scr.2019.101476,FALSE,FRA,1034
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8091068,FALSE,FRA,1423.95
INSERM,INSERM,2019,Elsevier BV,Cell Reports,10.1016/j.celrep.2019.11.002,FALSE,FRA,4480
INSERM,INSERM,2019,Springer Nature,Nature Communications,10.1038/s41467-019-09722-9,FALSE,FRA,3850
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-38752-y,FALSE,FRA,1370
INSERM,INSERM,2019,Oxford University Press (OUP),Bioinformatics,10.1093/bioinformatics/btz538,TRUE,FRA,2873
INSERM,INSERM,2019,The Endocrine Society,Endocrinology,10.1210/en.2019-00382,TRUE,FRA,2736.7
INSERM,INSERM,2019,MDPI AG,Molecules,10.3390/molecules24061150,FALSE,FRA,1585.39
INSERM,INSERM,2019,Springer Nature,Nature Communications,10.1038/s41467-019-08391-y,FALSE,FRA,4290
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-39622-3,FALSE,FRA,1490
INSERM,INSERM,2019,Springer Nature,BMC Geriatrics,10.1186/s12877-018-1017-7,FALSE,FRA,1745
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-46109-8,FALSE,FRA,1490
INSERM,INSERM,2019,Wiley-Blackwell,Annals of Clinical and Translational Neurology,10.1002/acn3.50866,FALSE,FRA,547
INSERM,INSERM,2019,JMIR Publications Inc.,JMIR mHealth and uHealth,10.2196/15741,FALSE,FRA,409.27
INSERM,INSERM,2019,Springer Nature,Translational Psychiatry,10.1038/s41398-019-0620-5,FALSE,FRA,2940
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-52401-4,FALSE,FRA,1490
INSERM,INSERM,2019,Oxford University Press (OUP),Open Forum Infectious Diseases,10.1093/ofid/ofz482,FALSE,FRA,2132
INSERM,INSERM,2019,Elsevier BV,Stem Cell Research,10.1016/j.scr.2019.101696,FALSE,FRA,2225
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.00375,FALSE,FRA,2623.13
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-42220-y,FALSE,FRA,1490
INSERM,INSERM,2019,Springer Nature,Genetics in Medicine,10.1038/s41436-019-0669-9,TRUE,FRA,2700
INSERM,INSERM,2019,"Impact Journals, LLC",Aging,10.18632/aging.102379,FALSE,FRA,1529.18
INSERM,INSERM,2019,MDPI AG,Vaccines,10.3390/vaccines7020055,FALSE,FRA,312.42
INSERM,INSERM,2019,Springer Nature,Annals of Intensive Care,10.1186/s13613-019-0541-8,FALSE,FRA,2170
INSERM,INSERM,2019,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,10.1073/pnas.1903203116,TRUE,FRA,2115
INSERM,INSERM,2019,Fortune Journals,Cardiology and Cardiovascular Medicine,10.26502/fccm.92920065,FALSE,FRA,272.34
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-42096-y,FALSE,FRA,1490
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11050693,FALSE,FRA,636.51
INSERM,INSERM,2019,BMJ,Journal for ImmunoTherapy of Cancer,10.1186/s40425-019-0498-z,FALSE,FRA,1465
INSERM,INSERM,2019,Informa UK Limited,mAbs,10.1080/19420862.2018.1564510,TRUE,FRA,2131.51
INSERM,INSERM,2019,Wiley-Blackwell,Molecular Oncology,10.1002/1878-0261.12505,FALSE,FRA,2705
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-41593-4,FALSE,FRA,1490
INSERM,INSERM,2019,Springer Nature,Cell Communication and Signaling,10.1186/s12964-019-0413-8,FALSE,FRA,2170
INSERM,INSERM,2019,Ivyspring International Publisher,Theranostics,10.7150/thno.35561,FALSE,FRA,1727.16
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Aging Neuroscience,10.3389/fnagi.2019.00269,FALSE,FRA,1850
INSERM,INSERM,2019,Springer Nature,Cellular & Molecular Biology Letters,10.1186/s11658-019-0135-3,FALSE,FRA,1810
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0211837,FALSE,FRA,1408.75
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20215387,FALSE,FRA,1588
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11020250,FALSE,FRA,881.63
INSERM,INSERM,2019,Elsevier BV,Cell Reports,10.1016/j.celrep.2018.11.083,FALSE,FRA,4310
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-43928-7,FALSE,FRA,1490
INSERM,INSERM,2019,Elsevier BV,JHEP Reports,10.1016/j.jhepr.2019.09.005,FALSE,FRA,1648.68
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20205182,FALSE,FRA,1459
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20061336,FALSE,FRA,998.91
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms21010164,FALSE,FRA,1646.19
INSERM,INSERM,2019,Ivyspring International Publisher,Theranostics,10.7150/thno.34681,FALSE,FRA,1725.37
INSERM,INSERM,2019,Springer Nature,BMC Cancer,10.1186/s12885-018-5227-3,FALSE,FRA,2545
INSERM,INSERM,2019,Elsevier BV,Heliyon,10.1016/j.heliyon.2018.e01055,FALSE,FRA,1080
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.00877,FALSE,FRA,2643.2
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Oncology,10.3389/fonc.2019.00246,FALSE,FRA,1675.32
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.01593,FALSE,FRA,2950
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Chemistry,10.3389/fchem.2019.00509,FALSE,FRA,1702.4
INSERM,INSERM,2019,EMBO,EMBO Molecular Medicine,10.15252/emmm.201809930,FALSE,FRA,3300
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11121869,FALSE,FRA,1364.04
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2019.00160,FALSE,FRA,2950
INSERM,INSERM,2019,MDPI AG,Entropy,10.3390/e21090869,FALSE,FRA,1472.38
INSERM,INSERM,2019,Elsevier BV,Molecular Genetics and Metabolism Reports,10.1016/j.ymgmr.2019.100543,FALSE,FRA,2285.46
INSERM,INSERM,2019,Elsevier BV,Biomedical Journal,10.1016/j.bj.2019.05.007,FALSE,FRA,1549.04
INSERM,INSERM,2019,EMBO,EMBO Molecular Medicine,10.15252/emmm.201910845,FALSE,FRA,3510
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-40939-2,FALSE,FRA,1490
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-41247-5,FALSE,FRA,1490
INSERM,INSERM,2019,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gkz320,FALSE,FRA,3550
INSERM,INSERM,2019,Springer Nature,Intensive Care Medicine Experimental,10.1186/s40635-019-0263-0,FALSE,FRA,1589.5
INSERM,INSERM,2019,Springer Nature,BMC Medical Genomics,10.1186/s12920-019-0599-z,FALSE,FRA,1745
INSERM,INSERM,2019,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gkz945,FALSE,FRA,3200
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8121623,FALSE,FRA,622.09
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8010041,FALSE,FRA,1659.02
INSERM,INSERM,2019,Springer Nature,Orphanet Journal of Rare Diseases,10.1186/s13023-019-1247-6,FALSE,FRA,2040
INSERM,INSERM,2019,Wiley-Blackwell,Arthritis & Rheumatology,10.1002/art.41189,TRUE,FRA,3938
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2018.02805,FALSE,FRA,2336.4
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11121832,FALSE,FRA,1391.32
INSERM,INSERM,2019,Society for Neuroscience,eNeuro,10.1523/eneuro.0179-18.2019,FALSE,FRA,1747.2
INSERM,INSERM,2019,Springer Nature,Nature Communications,10.1038/s41467-019-08665-5,FALSE,FRA,4290
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2019.00438,FALSE,FRA,2950
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Behavioral Neuroscience,10.3389/fnbeh.2019.00023,FALSE,FRA,2596
INSERM,INSERM,2019,"eLife Sciences Publications, Ltd",eLife,10.7554/elife.44487,FALSE,FRA,2200
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2019.00222,FALSE,FRA,2950
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2019.00254,FALSE,FRA,1523.2
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2019.00473,FALSE,FRA,1657.6
INSERM,INSERM,2019,"eLife Sciences Publications, Ltd",eLife,10.7554/elife.49915,FALSE,FRA,2184.84
INSERM,INSERM,2019,BMJ,BMJ Open,10.1136/bmjopen-2018-023683,FALSE,FRA,1900
INSERM,INSERM,2019,BMJ,BMJ Open,10.1136/bmjopen-2019-030211,FALSE,FRA,1900
INSERM,INSERM,2019,Springer Nature,BMC Health Services Research,10.1186/s12913-019-4416-3,FALSE,FRA,1971.2
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0217115,FALSE,FRA,1440.43
INSERM,INSERM,2019,Hindawi Publishing Corporation,Oxidative Medicine and Cellular Longevity,10.1155/2019/9464608,FALSE,FRA,1804
INSERM,INSERM,2019,Hindawi Publishing Corporation,Oxidative Medicine and Cellular Longevity,10.1155/2019/6560498,FALSE,FRA,1881.6
INSERM,INSERM,2019,MDPI AG,Biomolecules,10.3390/biom9090481,FALSE,FRA,1101.5
INSERM,INSERM,2019,MDPI AG,Genes,10.3390/genes10090667,FALSE,FRA,1242.32
INSERM,INSERM,2019,Elsevier BV,Environment International,10.1016/j.envint.2019.105163,FALSE,FRA,1827.1
INSERM,INSERM,2019,Springer Nature,BMC Public Health,10.1186/s12889-019-7802-1,FALSE,FRA,1691.5
INSERM,INSERM,2019,MDPI AG,Nutrients,10.3390/nu11020237,FALSE,FRA,1124.65
INSERM,INSERM,2019,MDPI AG,Nutrients,10.3390/nu11010079,FALSE,FRA,1434.66
INSERM,INSERM,2019,Springer Nature,Tropical Medicine and Health,10.1186/s41182-018-0130-9,FALSE,FRA,955
INSERM,INSERM,2019,Elsevier BV,Virology,10.1016/j.virol.2017.11.023,TRUE,FRA,1973.53
INSERM,INSERM,2019,Springer Nature,BMC Genomics,10.1186/s12864-019-5431-9,FALSE,FRA,1800
INSERM,INSERM,2019,Springer Nature,Cell Death and Disease,10.1038/s41419-018-1277-3,FALSE,FRA,2730
INSERM,INSERM,2019,Springer Nature,Epigenetics & Chromatin,10.1186/s13072-019-0276-7,FALSE,FRA,2050
INSERM,INSERM,2019,BMJ,BMJ Open,10.1136/bmjopen-2019-031352,FALSE,FRA,1900
INSERM,INSERM,2019,Springer Nature,Scientific Reports,10.1038/s41598-019-55381-7,FALSE,FRA,1490
INSERM,INSERM,2019,MDPI AG,Molecules,10.3390/molecules24020229,FALSE,FRA,1599.66
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Endocrinology,10.3389/fendo.2018.00819,FALSE,FRA,1972.08
INSERM,INSERM,2019,MDPI AG,Toxins,10.3390/toxins11060367,FALSE,FRA,1446.24
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Physiology,10.3389/fphys.2019.00468,FALSE,FRA,1298
INSERM,INSERM,2019,Elsevier BV,NeuroImage Clinical,10.1016/j.nicl.2019.101841,FALSE,FRA,2240
INSERM,INSERM,2019,MDPI AG,Sensors,10.3390/s19112557,FALSE,FRA,1442.25
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2019.01826,FALSE,FRA,2643.2
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.02760,FALSE,FRA,2490
INSERM,INSERM,2019,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gky1256,FALSE,FRA,2237
INSERM,INSERM,2019,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gky1257,FALSE,FRA,1118.5
INSERM,INSERM,2019,Informa UK Limited,OncoImmunology,10.1080/2162402x.2018.1562834,TRUE,FRA,1826
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.02743,FALSE,FRA,2596
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.00143,FALSE,FRA,2596
INSERM,INSERM,2019,Springer Nature,BMC Biotechnology,10.1186/s12896-019-0504-z,FALSE,FRA,2160
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Oncology,10.3389/fonc.2018.00645,FALSE,FRA,2596
INSERM,INSERM,2019,Elsevier BV,Cell Reports,10.1016/j.celrep.2019.04.036,FALSE,FRA,4280
INSERM,INSERM,2019,Elsevier BV,Molecular Therapy - Nucleic Acids,10.1016/j.omtn.2018.09.007,FALSE,FRA,2827.91
INSERM,INSERM,2019,Springer Nature,Environmental Sciences Europe,10.1186/s12302-019-0219-8,FALSE,FRA,2095
INSERM,INSERM,2019,Wiley-Blackwell,Advanced Science,10.1002/advs.201900288,FALSE,FRA,4163
INSERM,INSERM,2019,Springer Nature,Critical Care,10.1186/s13054-019-2518-2,FALSE,FRA,2285
INSERM,INSERM,2019,Informa UK Limited,OncoImmunology,10.1080/2162402x.2019.1649971,TRUE,FRA,1957.76
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20184514,FALSE,FRA,1652.26
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Genetics,10.3389/fgene.2019.00885,FALSE,FRA,2643.2
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11101530,FALSE,FRA,1629
INSERM,INSERM,2019,Springer Nature,Clinical Epigenetics,10.1186/s13148-019-0759-1,FALSE,FRA,2545
INSERM,INSERM,2019,Springer Nature,Cancer & Metabolism,10.1186/s40170-020-00215-8,FALSE,FRA,2045
INSERM,INSERM,2019,Springer Nature,Nature Communications,10.1038/s41467-019-13689-y,FALSE,FRA,4290
INSERM,INSERM,2019,Springer Nature,Cell Death and Disease,10.1038/s41419-019-2200-2,FALSE,FRA,2990
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2019.00663,FALSE,FRA,2596
INSERM,INSERM,2019,MDPI AG,International Journal of Molecular Sciences,10.3390/ijms20153751,FALSE,FRA,1627.11
INSERM,INSERM,2019,MDPI AG,Journal of Clinical Medicine,10.3390/jcm8101544,FALSE,FRA,1647.67
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8090960,FALSE,FRA,1491.79
INSERM,INSERM,2019,MDPI AG,Sensors,10.3390/s19102245,FALSE,FRA,948.19
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Cell and Developmental Biology,10.3389/fcell.2019.00066,FALSE,FRA,1672
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11050631,FALSE,FRA,791.35
INSERM,INSERM,2019,EMBO,EMBO Molecular Medicine,10.15252/emmm.201810120,FALSE,FRA,3300
INSERM,INSERM,2019,MDPI AG,Cancers,10.3390/cancers11101601,FALSE,FRA,654.72
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2018.01031,FALSE,FRA,2706
INSERM,INSERM,2019,MDPI AG,Cells,10.3390/cells8050487,FALSE,FRA,1547.07
INSERM,INSERM,2019,Springer Nature,Translational Psychiatry,10.1038/s41398-020-01152-2,FALSE,FRA,2940
INSERM,INSERM,2019,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0215251,FALSE,FRA,1595
INSERM,INSERM,2019,American Society for Microbiology,mBio,10.1128/mbio.02457-19,FALSE,FRA,3640
INSERM,INSERM,2019,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2019.00224,FALSE,FRA,2585.66
INSERM,INSERM,2019,Springer Nature,Cell Death and Disease,10.1038/s41419-019-1412-9,FALSE,FRA,2990
